"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.310348795E0,-7.956135273E-2,2.673979402E-1,9.766305923E0,9.770289814E0
4.312507293E0,-8.434699476E-2,2.673979402E-1,9.751948357E0,9.755978312E0
4.314663533E0,-8.913264424E-2,2.626122832E-1,9.751948357E0,9.755890866E0
4.316822419E0,-7.956135273E-2,2.626122832E-1,9.751948357E0,9.755808115E0
4.318979665E0,-6.999006122E-2,2.673979402E-1,9.785448074E0,9.789351065E0
4.321137065E0,-7.477571070E-2,2.817548811E-1,9.766305923E0,9.770655485E0
4.323290518E0,-9.391828626E-2,2.578266263E-1,9.771091461E0,9.774943660E0
4.325439882E0,-7.956135273E-2,2.578266263E-1,9.761520386E0,9.765248836E0
4.327605836E0,-7.477571070E-2,2.721835673E-1,9.771091461E0,9.775167704E0
4.329756766E0,-7.956135273E-2,2.721835673E-1,9.771091461E0,9.775205484E0
4.331926210E0,-8.434699476E-2,2.626122832E-1,9.761520386E0,9.765416523E0
4.334079379E0,-7.477571070E-2,2.626122832E-1,9.756733894E0,9.760553924E0
4.336231306E0,-6.999006122E-2,2.578266263E-1,9.761520386E0,9.765175545E0
4.338396477E0,-7.956135273E-2,2.626122832E-1,9.761520386E0,9.765376360E0
4.340552819E0,-7.956135273E-2,2.673979402E-1,9.766305923E0,9.770289814E0
4.342711307E0,-6.520441920E-2,2.721835673E-1,9.761520386E0,9.765532026E0
4.344859491E0,-7.477571070E-2,2.721835673E-1,9.775876999E0,9.779951247E0
4.347032709E0,-6.999006122E-2,2.673979402E-1,9.785448074E0,9.789351065E0
4.349183028E0,-7.956135273E-2,2.578266263E-1,9.771091461E0,9.774816260E0
4.351343979E0,-7.477571070E-2,2.673979402E-1,9.756733894E0,9.760683857E0
4.353497075E0,-7.956135273E-2,2.626122832E-1,9.751948357E0,9.755808115E0
4.355653539E0,-8.913264424E-2,2.673979402E-1,9.742377281E0,9.746453785E0
4.357802912E0,-6.520441920E-2,2.626122832E-1,9.771091461E0,9.774837348E0
4.359970770E0,-6.999006122E-2,2.673979402E-1,9.747162819E0,9.751081134E0
4.362127386E0,-7.956135273E-2,2.626122832E-1,9.742377281E0,9.746240830E0
4.364288235E0,-6.520441920E-2,2.721835673E-1,9.756733894E0,9.760747502E0
4.366439673E0,-9.391828626E-2,2.482553422E-1,9.766305923E0,9.769912116E0
4.368591030E0,-8.434699476E-2,2.530409992E-1,9.737591743E0,9.741244126E0
4.370758257E0,-8.434699476E-2,2.626122832E-1,9.732806206E0,9.736713833E0
4.372915575E0,-7.956135273E-2,2.721835673E-1,9.747162819E0,9.751286937E0
4.375074694E0,-7.477571070E-2,2.626122832E-1,9.756733894E0,9.760553924E0
4.377231301E0,-8.913264424E-2,2.578266263E-1,9.751948357E0,9.755763217E0
4.379387266E0,-8.913264424E-2,2.530409992E-1,9.728020668E0,9.731719298E0
4.381545399E0,-7.956135273E-2,2.769692242E-1,9.742377281E0,9.746638243E0
4.383704873E0,-8.434699476E-2,2.673979402E-1,9.766305923E0,9.770329957E0
4.385877053E0,-8.434699476E-2,2.626122832E-1,9.766305923E0,9.770200152E0
4.388034148E0,-7.956135273E-2,2.482553422E-1,9.723235130E0,9.726729261E0
4.390189065E0,-7.477571070E-2,2.626122832E-1,9.728020668E0,9.731851968E0
4.392335103E0,-7.477571070E-2,2.578266263E-1,9.751948357E0,9.755642610E0
4.394502797E0,-7.477571070E-2,2.626122832E-1,9.761520386E0,9.765338543E0
4.396659638E0,-7.956135273E-2,2.626122832E-1,9.771091461E0,9.774943660E0
4.398820496E0,-7.956135273E-2,2.673979402E-1,9.747162819E0,9.751154531E0
4.400973999E0,-8.434699476E-2,2.673979402E-1,9.751948357E0,9.755978312E0
4.403127473E0,-8.434699476E-2,2.626122832E-1,9.771091461E0,9.774983784E0
4.405274202E0,-7.956135273E-2,2.482553422E-1,9.737591743E0,9.741080725E0
4.407428611E0,-8.913264424E-2,2.530409992E-1,9.742377281E0,9.746070463E0
4.409588166E0,-8.913264424E-2,2.626122832E-1,9.742377281E0,9.746323662E0
4.411744051E0,-7.956135273E-2,2.578266263E-1,9.742377281E0,9.746113054E0
4.413897687E0,-7.477571070E-2,2.578266263E-1,9.723235130E0,9.726940288E0
4.416081026E0,-6.999006122E-2,2.482553422E-1,9.756733894E0,9.760142704E0
4.418234174E0,-8.434699476E-2,2.673979402E-1,9.761520386E0,9.765546391E0
4.420385562E0,-8.434699476E-2,2.626122832E-1,9.742377281E0,9.746281071E0
4.422546838E0,-6.520441920E-2,2.626122832E-1,9.742377281E0,9.746134204E0
4.424690758E0,-7.477571070E-2,2.673979402E-1,9.771091461E0,9.775035622E0
4.426854129E0,-7.956135273E-2,2.578266263E-1,9.751948357E0,9.755680465E0
4.429018549E0,-7.956135273E-2,2.721835673E-1,9.728020668E0,9.732152898E0
4.431168553E0,-6.999006122E-2,2.626122832E-1,9.756733894E0,9.760518434E0
4.433340093E0,-6.999006122E-2,2.673979402E-1,9.766305923E0,9.770216561E0
4.435490087E0,-8.434699476E-2,2.530409992E-1,9.747162819E0,9.750811617E0
4.437642604E0,-8.434699476E-2,2.578266263E-1,9.718449593E0,9.722234901E0
4.439806351E0,-6.999006122E-2,2.626122832E-1,9.751948357E0,9.755734753E0
4.441954026E0,-8.434699476E-2,2.530409992E-1,9.756733894E0,9.760379114E0
4.444126989E0,-9.391828626E-2,2.530409992E-1,9.728618622E0,9.732362030E0
4.446279537E0,-6.999006122E-2,2.626122832E-1,9.723235130E0,9.727032704E0
4.448430833E0,-8.913264424E-2,2.530409992E-1,9.747162819E0,9.750854188E0
4.450596869E0,-6.999006122E-2,2.482553422E-1,9.747162819E0,9.750574975E0
4.452749905E0,-6.520441920E-2,2.578266263E-1,9.751948357E0,9.755573942E0
4.454903368E0,-6.999006122E-2,2.578266263E-1,9.742377281E0,9.746039620E0
4.457063819E0,-6.999006122E-2,2.626122832E-1,9.737591743E0,9.741383720E0
4.459205757E0,-6.999006122E-2,2.721835673E-1,9.756733894E0,9.760780644E0
4.461386086E0,-7.956135273E-2,2.673979402E-1,9.742377281E0,9.746370953E0
4.463540952E0,-8.913264424E-2,2.673979402E-1,9.761520386E0,9.765588898E0
4.465702920E0,-6.041877344E-2,2.530409992E-1,9.747162819E0,9.750633989E0
4.467852171E0,-8.434699476E-2,2.673979402E-1,9.747162819E0,9.751194752E0
4.469997405E0,-6.520441920E-2,2.673979402E-1,9.756733894E0,9.760615224E0
4.472171457E0,-7.477571070E-2,2.626122832E-1,9.723235130E0,9.727068316E0
4.474328785E0,-7.477571070E-2,2.673979402E-1,9.742377281E0,9.746333062E0
4.476489491E0,-7.956135273E-2,2.626122832E-1,9.785448074E0,9.789294624E0
4.478641021E0,-6.999006122E-2,2.769692242E-1,9.775876999E0,9.780050187E0
4.480791565E0,-7.477571070E-2,2.721835673E-1,9.742377281E0,9.746465533E0
4.482944632E0,-8.913264424E-2,2.626122832E-1,9.732806206E0,9.736756466E0
4.485115530E0,-7.956135273E-2,2.530409992E-1,9.742377281E0,9.745987628E0
4.487273642E0,-7.477571070E-2,2.578266263E-1,9.766305923E0,9.769994748E0
4.489428030E0,-8.434699476E-2,2.673979402E-1,9.751948357E0,9.755978312E0
4.491562186E0,-7.956135273E-2,2.578266263E-1,9.756733894E0,9.760464173E0
4.493737744E0,-7.956135273E-2,2.578266263E-1,9.732806206E0,9.736545651E0
4.495901807E0,-6.999006122E-2,2.530409992E-1,9.742377281E0,9.745914192E0
4.498065971E0,-8.434699476E-2,2.673979402E-1,9.751948357E0,9.755978312E0
4.500218620E0,-7.477571070E-2,2.578266263E-1,9.756733894E0,9.760426336E0
4.502372745E0,-7.956135273E-2,2.673979402E-1,9.751948357E0,9.755938111E0
4.504516493E0,-7.956135273E-2,2.578266263E-1,9.761520386E0,9.765248836E0
4.506661156E0,-7.956135273E-2,2.578266263E-1,9.756733894E0,9.760464173E0
4.508821151E0,-9.391828626E-2,2.578266263E-1,9.751948357E0,9.755808114E0
4.510990991E0,-8.434699476E-2,2.626122832E-1,9.751948357E0,9.755848317E0
4.513151036E0,-7.477571070E-2,2.386840582E-1,9.747162819E0,9.750371506E0
4.515310104E0,-7.956135273E-2,2.578266263E-1,9.751948357E0,9.755680465E0
4.517462956E0,-8.434699476E-2,2.721835673E-1,9.766305923E0,9.770462103E0
4.519621567E0,-7.956135273E-2,2.626122832E-1,9.761520386E0,9.765376360E0
4.521779668E0,-7.956135273E-2,2.482553422E-1,9.766305923E0,9.769784650E0
4.523944891E0,-8.434699476E-2,2.530409992E-1,9.756733894E0,9.760379114E0
4.526094061E0,-8.434699476E-2,2.721835673E-1,9.751948357E0,9.756110652E0
4.528249182E0,-8.913264424E-2,2.530409992E-1,9.747162819E0,9.750854188E0
4.530394924E0,-9.391828626E-2,2.578266263E-1,9.747162819E0,9.751024471E0
4.532557278E0,-8.434699476E-2,2.530409992E-1,9.761520386E0,9.765163819E0
4.534722724E0,-6.999006122E-2,2.578266263E-1,9.771091461E0,9.774743041E0
4.536883420E0,-7.477571070E-2,2.578266263E-1,9.756733894E0,9.760426336E0
4.539039711E0,-9.391828626E-2,2.626122832E-1,9.761520386E0,9.765503883E0
4.541196267E0,-9.391828626E-2,2.578266263E-1,9.766305923E0,9.770160009E0
4.543350981E0,-8.913264424E-2,2.626122832E-1,9.761520386E0,9.765459031E0
4.545498259E0,-8.434699476E-2,2.721835673E-1,9.766305923E0,9.770462103E0
4.547657286E0,-7.956135273E-2,2.578266263E-1,9.775876999E0,9.779599975E0
4.549825489E0,-7.477571070E-2,2.578266263E-1,9.771091461E0,9.774778479E0
4.551984934E0,-7.956135273E-2,2.769692242E-1,9.751948357E0,9.756205139E0
4.554143127E0,-9.391828626E-2,2.673979402E-1,9.747162819E0,9.751282240E0
4.556294534E0,-8.434699476E-2,2.673979402E-1,9.766305923E0,9.770329957E0
4.558445383E0,-8.913264424E-2,2.673979402E-1,9.742377281E0,9.746453785E0
4.560612986E0,-9.391828626E-2,2.578266263E-1,9.742377281E0,9.746240829E0
4.562771007E0,-8.434699476E-2,2.578266263E-1,9.761520386E0,9.765288999E0
4.564932007E0,-8.913264424E-2,2.626122832E-1,9.756733894E0,9.760674471E0
4.567084504E0,-7.956135273E-2,2.626122832E-1,9.756733894E0,9.760591760E0
4.569239177E0,-9.391828626E-2,2.673979402E-1,9.751948357E0,9.756065757E0
4.571399537E0,-8.434699476E-2,2.673979402E-1,9.751948357E0,9.755978312E0
4.573556581E0,-7.956135273E-2,2.721835673E-1,9.756733894E0,9.760853968E0
4.575716046E0,-6.999006122E-2,2.721835673E-1,9.751948357E0,9.755997092E0
4.577871808E0,-7.956135273E-2,2.673979402E-1,9.742377281E0,9.746370953E0
4.580028821E0,-8.913264424E-2,2.626122832E-1,9.747162819E0,9.751107263E0
4.582195366E0,-6.520441920E-2,2.769692242E-1,9.766305923E0,9.770450090E0
4.584345798E0,-7.477571070E-2,2.530409992E-1,9.761520386E0,9.765085837E0
4.586502007E0,-9.391828626E-2,2.578266263E-1,9.761520386E0,9.765376360E0
4.588657546E0,-6.999006122E-2,2.530409992E-1,9.737591743E0,9.741130392E0
4.590815739E0,-7.477571070E-2,2.482553422E-1,9.761520386E0,9.764962999E0
4.592974970E0,-7.956135273E-2,2.673979402E-1,9.785448074E0,9.789424175E0
4.595132074E0,-7.956135273E-2,2.721835673E-1,9.756733894E0,9.760853968E0
4.597289524E0,-8.434699476E-2,2.578266263E-1,9.756733894E0,9.760504355E0
4.599445857E0,-7.956135273E-2,2.673979402E-1,9.756733894E0,9.760721692E0
4.601604121E0,-7.477571070E-2,2.673979402E-1,9.795019150E0,9.798953679E0
4.603760849E0,-8.913264424E-2,2.721835673E-1,9.747162819E0,9.751369726E0
4.605919226E0,-7.956135273E-2,2.626122832E-1,9.737591743E0,9.741457190E0
4.608078894E0,-7.477571070E-2,2.673979402E-1,9.756733894E0,9.760683857E0
4.610250729E0,-7.956135273E-2,2.626122832E-1,9.766305923E0,9.770160009E0
4.612402737E0,-9.391828626E-2,2.626122832E-1,9.761520386E0,9.765503883E0
4.614543454E0,-8.913264424E-2,2.626122832E-1,9.747162819E0,9.751107263E0
4.616718635E0,-7.956135273E-2,2.626122832E-1,9.742377281E0,9.746240830E0
4.618876767E0,-8.434699476E-2,2.626122832E-1,9.747162819E0,9.751064693E0
4.621038826E0,-7.956135273E-2,2.578266263E-1,9.761520386E0,9.765248836E0
4.623188658E0,-7.956135273E-2,2.673979402E-1,9.737591743E0,9.741587377E0
4.625332813E0,-6.999006122E-2,2.673979402E-1,9.732806206E0,9.736730299E0
4.627494139E0,-7.956135273E-2,2.673979402E-1,9.732806206E0,9.736803803E0
4.629651030E0,-7.477571070E-2,2.578266263E-1,9.756733894E0,9.760426336E0
4.631824970E0,-7.956135273E-2,2.769692242E-1,9.751948357E0,9.756205139E0
4.633977355E0,-7.477571070E-2,2.673979402E-1,9.737591743E0,9.741549468E0
4.636126383E0,-7.477571070E-2,2.673979402E-1,9.723235130E0,9.727198696E0
4.638293324E0,-7.477571070E-2,2.817548811E-1,9.761520386E0,9.765872079E0
4.640451396E0,-6.520441920E-2,2.721835673E-1,9.742377281E0,9.746396801E0
4.642611491E0,-8.434699476E-2,2.578266263E-1,9.742377281E0,9.746153296E0
4.644764018E0,-7.956135273E-2,2.530409992E-1,9.742377281E0,9.745987628E0
4.646913239E0,-7.477571070E-2,2.578266263E-1,9.742377281E0,9.746075162E0
4.649081615E0,-6.999006122E-2,2.673979402E-1,9.775876999E0,9.779783810E0
4.651237560E0,-9.391828626E-2,2.817548811E-1,9.751948357E0,9.756469813E0
4.653399497E0,-7.477571070E-2,2.626122832E-1,9.737591743E0,9.741419280E0
4.655548931E0,-9.391828626E-2,2.626122832E-1,9.775876999E0,9.779854649E0
4.657695040E0,-6.999006122E-2,2.673979402E-1,9.751948357E0,9.755864750E0
4.659849520E0,-7.956135273E-2,2.578266263E-1,9.747162819E0,9.750896759E0
4.662005679E0,-7.477571070E-2,2.673979402E-1,9.723235130E0,9.727198696E0
4.664187900E0,-8.913264424E-2,2.626122832E-1,9.732806206E0,9.736756466E0
4.666346856E0,-8.434699476E-2,2.673979402E-1,9.742377281E0,9.746411194E0
4.668499006E0,-7.956135273E-2,2.626122832E-1,9.742377281E0,9.746240830E0
4.670642144E0,-7.477571070E-2,2.578266263E-1,9.718449593E0,9.722156575E0
4.672811314E0,-8.913264424E-2,2.721835673E-1,9.747162819E0,9.751369726E0
4.674970372E0,-7.956135273E-2,2.673979402E-1,9.718449593E0,9.722453093E0
4.677130090E0,-7.477571070E-2,2.769692242E-1,9.747162819E0,9.751383819E0
4.679282364E0,-8.434699476E-2,2.673979402E-1,9.728020668E0,9.732060532E0
4.681426732E0,-7.477571070E-2,2.721835673E-1,9.742377281E0,9.746465533E0
4.683583827E0,-7.956135273E-2,2.626122832E-1,9.751948357E0,9.755808115E0
4.685743932E0,-7.477571070E-2,2.626122832E-1,9.747162819E0,9.750986598E0
4.687918188E0,-7.477571070E-2,2.578266263E-1,9.756733894E0,9.760426336E0
4.690072841E0,-8.434699476E-2,2.530409992E-1,9.742377281E0,9.746027870E0
4.692224504E0,-7.956135273E-2,2.434697002E-1,9.747162819E0,9.750527705E0
4.694386370E0,-8.434699476E-2,2.434697002E-1,9.732806206E0,9.736216336E0
4.696545162E0,-7.956135273E-2,2.578266263E-1,9.737591743E0,9.741329352E0
4.698704871E0,-6.999006122E-2,2.578266263E-1,9.761520386E0,9.765175545E0
4.700857042E0,-7.477571070E-2,2.626122832E-1,9.751948357E0,9.755770260E0
4.703004158E0,-8.913264424E-2,2.530409992E-1,9.761520386E0,9.765206327E0
4.705164172E0,-8.913264424E-2,2.673979402E-1,9.751948357E0,9.756020861E0
4.707314878E0,-7.956135273E-2,2.673979402E-1,9.751948357E0,9.755938111E0
4.709492297E0,-7.477571070E-2,2.530409992E-1,9.747162819E0,9.750733520E0
4.711644367E0,-8.913264424E-2,2.673979402E-1,9.742377281E0,9.746453785E0
4.713795928E0,-7.956135273E-2,2.626122832E-1,9.761520386E0,9.765376360E0
4.715962382E0,-8.434699476E-2,2.578266263E-1,9.756733894E0,9.760504355E0
4.718119242E0,-7.956135273E-2,2.578266263E-1,9.775876999E0,9.779599975E0
4.720279256E0,-6.999006122E-2,2.673979402E-1,9.742377281E0,9.746297520E0
4.722435170E0,-7.477571070E-2,2.626122832E-1,9.742377281E0,9.746202938E0
4.724589356E0,-7.956135273E-2,2.578266263E-1,9.756733894E0,9.760464173E0
4.726740702E0,-7.956135273E-2,2.626122832E-1,9.747162819E0,9.751024471E0
4.728905284E0,-7.956135273E-2,2.530409992E-1,9.737591743E0,9.741203864E0
4.731064292E0,-6.999006122E-2,2.578266263E-1,9.737591743E0,9.741255881E0
4.733217480E0,-6.999006122E-2,2.673979402E-1,9.756733894E0,9.760648367E0
4.735349967E0,-7.477571070E-2,2.626122832E-1,9.756733894E0,9.760553924E0
4.737522717E0,-7.956135273E-2,2.530409992E-1,9.742377281E0,9.745987628E0
4.739694104E0,-7.477571070E-2,2.578266263E-1,9.728020668E0,9.731724004E0
4.741851585E0,-6.999006122E-2,2.578266263E-1,9.766305923E0,9.769959292E0
4.744009066E0,-7.956135273E-2,2.530409992E-1,9.771091461E0,9.774691202E0
4.746166547E0,-7.956135273E-2,2.530409992E-1,9.747162819E0,9.750771394E0
4.748324028E0,-8.913264424E-2,2.530409992E-1,9.761520386E0,9.765206327E0
4.750481509E0,-6.041877344E-2,2.530409992E-1,9.766305923E0,9.769770292E0
4.752625950E0,-7.956135273E-2,2.769692242E-1,9.761520386E0,9.765772996E0
4.754783431E0,-6.999006122E-2,2.578266263E-1,9.742377281E0,9.746039620E0
4.756951695E0,-8.434699476E-2,2.578266263E-1,9.761520386E0,9.765288999E0
4.759101781E0,-8.434699476E-2,2.482553422E-1,9.766305923E0,9.769824795E0
4.761254521E0,-7.956135273E-2,2.626122832E-1,9.771091461E0,9.774943660E0
4.763408055E0,-7.477571070E-2,2.530409992E-1,9.766305923E0,9.769869628E0
4.765573471E0,-8.913264424E-2,2.530409992E-1,9.756733894E0,9.760421644E0
4.767741339E0,-7.956135273E-2,2.578266263E-1,9.766305923E0,9.770032547E0
4.769891190E0,-7.477571070E-2,2.482553422E-1,9.766305923E0,9.769746850E0
4.772057430E0,-7.477571070E-2,2.578266263E-1,9.742377281E0,9.746075162E0
4.774209174E0,-7.956135273E-2,2.626122832E-1,9.747162819E0,9.751024471E0
4.776355567E0,-7.477571070E-2,2.386840582E-1,9.761520386E0,9.764724355E0
4.778511319E0,-6.999006122E-2,2.721835673E-1,9.756733894E0,9.760780644E0
4.780667691E0,-8.434699476E-2,2.578266263E-1,9.742377281E0,9.746153296E0
4.782827400E0,-7.956135273E-2,2.626122832E-1,9.742377281E0,9.746240830E0
4.784976947E0,-7.956135273E-2,2.530409992E-1,9.766305923E0,9.769907428E0
4.787144418E0,-7.956135273E-2,2.530409992E-1,9.742377281E0,9.745987628E0
4.789298440E0,-7.956135273E-2,2.626122832E-1,9.771091461E0,9.774943660E0
4.791452472E0,-8.913264424E-2,2.626122832E-1,9.747162819E0,9.751107263E0
4.793615894E0,-7.956135273E-2,2.673979402E-1,9.766305923E0,9.770289814E0
4.795774108E0,-7.477571070E-2,2.673979402E-1,9.747162819E0,9.751116658E0
4.797932749E0,-7.477571070E-2,2.530409992E-1,9.761520386E0,9.765085837E0
4.800084808E0,-6.999006122E-2,2.769692242E-1,9.775876999E0,9.780050187E0
4.802231567E0,-7.956135273E-2,2.626122832E-1,9.766305923E0,9.770160009E0
4.804412089E0,-7.956135273E-2,2.578266263E-1,9.742377281E0,9.746113054E0
4.806560303E0,-7.956135273E-2,2.626122832E-1,9.756733894E0,9.760591760E0
4.808722646E0,-7.956135273E-2,2.626122832E-1,9.756733894E0,9.760591760E0
4.810873027E0,-7.956135273E-2,2.626122832E-1,9.756733894E0,9.760591760E0
4.813033530E0,-8.434699476E-2,2.626122832E-1,9.766305923E0,9.770200152E0
4.815189953E0,-8.434699476E-2,2.673979402E-1,9.766305923E0,9.770329957E0
4.817348696E0,-8.434699476E-2,2.482553422E-1,9.761520386E0,9.765040982E0
4.819506004E0,-7.956135273E-2,2.626122832E-1,9.751948357E0,9.755808115E0
4.821663312E0,-8.434699476E-2,2.721835673E-1,9.737591743E0,9.741760173E0
4.823819725E0,-7.477571070E-2,2.721835673E-1,9.780662537E0,9.784734792E0
4.825977897E0,-8.434699476E-2,2.673979402E-1,9.780662537E0,9.784680666E0
4.828134698E0,-7.477571070E-2,2.530409992E-1,9.756733894E0,9.760301094E0
4.830293206E0,-8.913264424E-2,2.673979402E-1,9.756733894E0,9.760804402E0
4.832449558E0,-7.477571070E-2,2.721835673E-1,9.761520386E0,9.765600624E0
4.834608331E0,-7.477571070E-2,2.721835673E-1,9.747162819E0,9.751249065E0
4.836765507E0,-7.477571070E-2,2.673979402E-1,9.742377281E0,9.746333062E0
4.838922886E0,-9.391828626E-2,2.769692242E-1,9.737591743E0,9.741982630E0
4.841079310E0,-7.956135273E-2,2.626122832E-1,9.751948357E0,9.755808115E0
4.843238246E0,-8.434699476E-2,2.578266263E-1,9.766305923E0,9.770072690E0
4.845397344E0,-8.434699476E-2,2.673979402E-1,9.742377281E0,9.746411194E0
4.847552689E0,-6.999006122E-2,2.673979402E-1,9.751948357E0,9.755864750E0
4.849708990E0,-7.477571070E-2,2.673979402E-1,9.747162819E0,9.751116658E0
4.851867082E0,-7.477571070E-2,2.721835673E-1,9.742377281E0,9.746465533E0
4.854025092E0,-8.434699476E-2,2.673979402E-1,9.747162819E0,9.751194752E0
4.856180752E0,-7.956135273E-2,2.673979402E-1,9.771091461E0,9.775073402E0
4.858332068E0,-8.434699476E-2,2.673979402E-1,9.747162819E0,9.751194752E0
4.860498074E0,-8.913264424E-2,2.673979402E-1,9.747162819E0,9.751237322E0
4.862653663E0,-7.477571070E-2,2.673979402E-1,9.751948357E0,9.755900257E0
4.864813789E0,-7.477571070E-2,2.578266263E-1,9.747162819E0,9.750858885E0
4.866967181E0,-7.477571070E-2,2.530409992E-1,9.761520386E0,9.765085837E0
4.869122851E0,-7.477571070E-2,2.817548811E-1,9.737591743E0,9.741954125E0
4.871284728E0,-9.391828626E-2,2.673979402E-1,9.737591743E0,9.741715212E0
4.873441964E0,-7.477571070E-2,2.673979402E-1,9.771091461E0,9.775035622E0
4.875602965E0,-8.913264424E-2,2.817548811E-1,9.747162819E0,9.751641578E0
4.877765522E0,-7.956135273E-2,2.626122832E-1,9.737591743E0,9.741457190E0
4.879896006E0,-8.434699476E-2,2.769692242E-1,9.747162819E0,9.751461910E0
4.882075622E0,-8.434699476E-2,2.673979402E-1,9.761520386E0,9.765546391E0
4.884241699E0,-7.956135273E-2,2.673979402E-1,9.761520386E0,9.765506229E0
4.886407756E0,-6.520441920E-2,2.626122832E-1,9.751948357E0,9.755701593E0
4.888557536E0,-8.913264424E-2,2.673979402E-1,9.747162819E0,9.751237322E0
4.890697389E0,-8.913264424E-2,2.817548811E-1,9.761520386E0,9.765992560E0
4.892850820E0,-8.434699476E-2,2.673979402E-1,9.751948357E0,9.755978312E0
4.895029115E0,-7.956135273E-2,2.673979402E-1,9.747162819E0,9.751154531E0
4.897188977E0,-8.434699476E-2,2.769692242E-1,9.732806206E0,9.737111636E0
4.899349367E0,-7.956135273E-2,2.721835673E-1,9.737591743E0,9.741719913E0
4.901501528E0,-7.956135273E-2,2.673979402E-1,9.766305923E0,9.770289814E0
4.903658327E0,-8.913264424E-2,2.721835673E-1,9.747162819E0,9.751369726E0
4.905804090E0,-7.477571070E-2,2.673979402E-1,9.766305923E0,9.770252016E0
4.907970767E0,-8.434699476E-2,2.721835673E-1,9.751948357E0,9.756110652E0
4.910113712E0,-9.391828626E-2,2.721835673E-1,9.771091461E0,9.775332878E0
4.912281437E0,-6.520441920E-2,2.626122832E-1,9.737591743E0,9.741350512E0
4.914454379E0,-8.913264424E-2,2.673979402E-1,9.732806206E0,9.736886716E0
4.916607477E0,-7.477571070E-2,2.721835673E-1,9.751948357E0,9.756032598E0
4.918763493E0,-6.520441920E-2,2.578266263E-1,9.747162819E0,9.750790184E0
4.920917149E0,-8.434699476E-2,2.626122832E-1,9.737591743E0,9.741497451E0
4.923072351E0,-7.956135273E-2,2.673979402E-1,9.751948357E0,9.755938111E0
4.925214512E0,-7.477571070E-2,2.578266263E-1,9.747162819E0,9.750858885E0
4.927377721E0,-7.956135273E-2,2.530409992E-1,9.751948357E0,9.755555161E0
4.929547928E0,-7.956135273E-2,2.530409992E-1,9.756733894E0,9.760338931E0
4.931697485E0,-8.434699476E-2,2.578266263E-1,9.737591743E0,9.741369614E0
4.933866705E0,-6.999006122E-2,2.626122832E-1,9.742377281E0,9.746167396E0
4.936019018E0,-7.477571070E-2,2.578266263E-1,9.732806206E0,9.736507722E0
4.938181505E0,-6.520441920E-2,2.626122832E-1,9.756733894E0,9.760485291E0
4.940335822E0,-7.477571070E-2,2.578266263E-1,9.756733894E0,9.760426336E0
4.942493069E0,-8.434699476E-2,2.482553422E-1,9.761520386E0,9.765040982E0
4.944648486E0,-6.999006122E-2,2.530409992E-1,9.756733894E0,9.760265603E0
4.946803831E0,-7.956135273E-2,2.578266263E-1,9.737591743E0,9.741329352E0
4.948967965E0,-7.956135273E-2,2.626122832E-1,9.761520386E0,9.765376360E0
4.951122963E0,-7.477571070E-2,2.673979402E-1,9.756733894E0,9.760683857E0
4.953277799E0,-7.956135273E-2,2.673979402E-1,9.751948357E0,9.755938111E0
4.955424427E0,-6.520441920E-2,2.482553422E-1,9.766305923E0,9.769678281E0
4.957595143E0,-6.520441920E-2,2.578266263E-1,9.756733894E0,9.760357702E0
4.959752898E0,-7.956135273E-2,2.578266263E-1,9.751948357E0,9.755680465E0
4.961912272E0,-8.434699476E-2,2.673979402E-1,9.747162819E0,9.751194752E0
4.964067392E0,-7.956135273E-2,2.626122832E-1,9.761520386E0,9.765376360E0
4.966225840E0,-7.956135273E-2,2.434697002E-1,9.737591743E0,9.740959936E0
4.968385620E0,-6.520441920E-2,2.578266263E-1,9.747162819E0,9.750790184E0
4.970524089E0,-7.477571070E-2,2.673979402E-1,9.751948357E0,9.755900257E0
4.972697704E0,-6.520441920E-2,2.482553422E-1,9.761520386E0,9.764894396E0
4.974856172E0,-6.999006122E-2,2.578266263E-1,9.742377281E0,9.746039620E0
4.977027864E0,-7.477571070E-2,2.626122832E-1,9.737591743E0,9.741419280E0
4.979165325E0,-7.956135273E-2,2.578266263E-1,9.766305923E0,9.770032547E0
4.981310813E0,-7.956135273E-2,2.578266263E-1,9.751948357E0,9.755680465E0
4.983464927E0,-7.477571070E-2,2.530409992E-1,9.751948357E0,9.755517306E0
4.985626223E0,-7.956135273E-2,2.578266263E-1,9.761520386E0,9.765248836E0
4.987783297E0,-6.999006122E-2,2.386840582E-1,9.771091461E0,9.774256853E0
4.989931450E0,-5.563312769E-2,2.626122832E-1,9.775876999E0,9.779561920E0
4.992088361E0,-7.956135273E-2,2.434697002E-1,9.737591743E0,9.740959936E0
4.994246240E0,-6.999006122E-2,2.673979402E-1,9.756733894E0,9.760648367E0
4.996405806E0,-6.520441920E-2,2.482553422E-1,9.756733894E0,9.760109560E0
4.998565159E0,-7.477571070E-2,2.530409992E-1,9.742377281E0,9.745949735E0
5.000720005E0,-8.913264424E-2,2.482553422E-1,9.728020668E0,9.731596039E0
5.002878087E0,-6.999006122E-2,2.482553422E-1,9.756733894E0,9.760142704E0
5.005034419E0,-7.956135273E-2,2.626122832E-1,9.737591743E0,9.741457190E0
5.007193924E0,-7.956135273E-2,2.530409992E-1,9.756733894E0,9.760338931E0
